epoch,loss,AUPR,AUROC
1,0.695659875869751,0.36814762088171776,0.34332726872546643
2,0.6914702653884888,0.6649502558051006,0.7637547550935695
3,0.6802912950515747,0.6574519391755926,0.7645890590392304
4,0.6599034667015076,0.6616783343824317,0.763777006955848
5,0.6305997967720032,0.6648876906997288,0.7661290067390321
6,0.6114864349365234,0.657633544824852,0.7682307131377547
7,0.5935620069503784,0.6550097494967391,0.7620989034405107
8,0.5772443413734436,0.6717971812635304,0.7714072984051386
9,0.5697110295295715,0.6531255286002169,0.765634157826561
10,0.5597474575042725,0.672479499676329,0.772705878997062
11,0.5521618723869324,0.6718476824421301,0.7731815111331959
12,0.5447453856468201,0.6709900035383816,0.772916959881213
13,0.5364475846290588,0.6798404830064162,0.7777714486137811
14,0.5370830297470093,0.6615803929691041,0.7662688590287601
15,0.5272824168205261,0.6753315937822502,0.7755655403545891
16,0.5250722169876099,0.6774639155718102,0.7751912419872642
17,0.5233545899391174,0.6674023151849287,0.7716957781949305
18,0.5143989324569702,0.6868396924316356,0.7830664760417546
19,0.5150607228279114,0.6774533276753905,0.7752351199476325
20,0.5092108249664307,0.6840215227594406,0.7769278637461272
21,0.5094255805015564,0.6842446465345086,0.778397691559157
22,0.5136526226997375,0.6665547962953657,0.7690877108493963
23,0.5014462471008301,0.6890171957453948,0.7823071217921003
24,0.501094400882721,0.6849605927311109,0.7835186593520725
25,0.5024571418762207,0.6892142246532517,0.7797483944474057
26,0.502949059009552,0.677092845686131,0.7763216010969233
27,0.49646398425102234,0.6740713053297028,0.7725061828433483
28,0.49934279918670654,0.6772535358038575,0.7770929482119603
29,0.49281471967697144,0.6883579220903955,0.7831866114670268
30,0.4968510568141937,0.6809935513683776,0.7764377829853377
31,0.49642375111579895,0.6787184358451162,0.7781989512586831
32,0.49414005875587463,0.6752615744049714,0.7775493292211713
33,0.492890328168869,0.6854228606599007,0.7790544856101935
34,0.48952481150627136,0.6925003701547892,0.7835083443687197
35,0.4906533658504486,0.6860556907276534,0.7786685122931909
36,0.4909820556640625,0.6794076430001825,0.7771693463487226
37,0.4874362647533417,0.6867660431627274,0.7816356017535296
38,0.4850134253501892,0.6940135133121966,0.7826208459480083
39,0.49164271354675293,0.6797351010178796,0.7758446202230662
40,0.48528164625167847,0.6745255206829233,0.773959294103179
41,0.4868549108505249,0.6857822128347831,0.7821079604218515
42,0.48459935188293457,0.6740243786483608,0.7763262893297438
43,0.4784799814224243,0.694020660822585,0.7837055020302905
44,0.4845987856388092,0.6818620644935589,0.7779902160067929
45,0.4808708429336548,0.6911355014351165,0.7824309966736133
46,0.4861414432525635,0.6827182588721655,0.7798438553128199
47,0.48556196689605713,0.67628051447212,0.7730001214047053
48,0.48054730892181396,0.6907645580136409,0.7828337438837311
49,0.4850996434688568,0.6835305773779377,0.7791036902000263
50,0.4828520119190216,0.6819472118607661,0.7773867686155603
51,0.47707051038742065,0.689991548812842,0.7841886352340831
52,0.4808332622051239,0.6824095755240596,0.7778395867812474
53,0.47719377279281616,0.6979448285947367,0.7849925954192974
54,0.483667254447937,0.6885502343762601,0.7801664367259729
55,0.4851797819137573,0.6840316005101982,0.7778957885958657
56,0.4790889322757721,0.6785853635216507,0.7810491915374275
57,0.47639530897140503,0.6901698304132813,0.7835358249291411
58,0.48431310057640076,0.6844930952506215,0.7800433609989158
59,0.48160937428474426,0.6862041044997995,0.7794428775709459
60,0.4798216223716736,0.6874242113880511,0.776480523969978
61,0.48052915930747986,0.6799595464031583,0.7771305435155895
62,0.4784741699695587,0.6859547535343697,0.7822005109657182
63,0.475963294506073,0.6955486758466536,0.7873392894522516
64,0.4787720739841461,0.6914834600721269,0.7824931244604576
65,0.4773932695388794,0.6848199970217388,0.7776825528857039
66,0.4713130593299866,0.6892907060366229,0.7853975994921868
67,0.479740172624588,0.6870238632718519,0.7805733243380247
68,0.478880912065506,0.6858703258878801,0.7798089473735098
69,0.4742523431777954,0.6937846542474551,0.7824088885703047
70,0.48130762577056885,0.675654381599744,0.7769646008512404
71,0.47608572244644165,0.6986991063786596,0.7867742412827058
72,0.4730541706085205,0.6943668287665632,0.7863441080178423
73,0.48046085238456726,0.6771336454565905,0.7772888317019389
74,0.4730416238307953,0.7002876492064287,0.7916190570097849
75,0.479353666305542,0.6763002045749771,0.7750641005691907
76,0.4775579273700714,0.6909889787979405,0.7845434919294912
77,0.47915250062942505,0.6879323256624079,0.7791538546587897
78,0.4833049178123474,0.6879460499296121,0.7827106158084111
79,0.48165708780288696,0.6861865346561251,0.7806025230073826
80,0.4767408072948456,0.6866774662523707,0.7813706338075204
81,0.4759379029273987,0.6878899485168046,0.7813637741651404
82,0.4732971787452698,0.6940128385896474,0.7853139296157019
83,0.4738357961177826,0.6981710114629761,0.7859200624442919
84,0.4739014804363251,0.6913938872843898,0.7872682336688112
85,0.47703978419303894,0.6907175043226339,0.7843732108717768
86,0.47009915113449097,0.7031487943422392,0.7911280156545039
87,0.47718188166618347,0.6890848093867327,0.7856845996599087
88,0.47231703996658325,0.7014675176724875,0.7914805349612622
89,0.47464632987976074,0.6913939124090009,0.7853915091458934
90,0.4743243455886841,0.6970476202712269,0.7885423429700517
91,0.47184643149375916,0.7099744240395207,0.7941517393948633
92,0.4681018590927124,0.7062866330815462,0.7909766192815191
93,0.47352084517478943,0.7093764302389646,0.794255776503011
94,0.47414112091064453,0.704408468017808,0.7943655611463422
95,0.47335317730903625,0.7039860885056852,0.7918055883232091
96,0.4751071631908417,0.7077132362936087,0.7928103872052006
97,0.4680238962173462,0.7258979949163548,0.8044802920629407
98,0.4702678918838501,0.7338109303447529,0.8052348762490369
99,0.47199559211730957,0.727422170150209,0.8068038756074315
100,0.4711832106113434,0.7243466595625454,0.804769371809893
